codigo_catmat,descricao_produto,unidade_apresentacao,registros,valor_total,quantidade_total,instituicoes,fornecedores,preco_ponderado
479707,"CONECTOR USO MÉDICO, APLICAÇÃO:P/ CIRCUITO VENTILATÓRIO, MATERIAL 1:POLÍMERO, MODELO:TUBULAR, FORMATO:RETO, DIÂMETRO:D. EXT X D. INT 22 X 15 / E D. EXT 15 MM, CARACTERÍSTICA ADICIONAL:ENTRADA ADICIONAL C/ TAMPA",UNIDADE,1,390.0,30.0,1,1,13.0
465097,"PINÇA P/ VIDEOCIRURGIA, APLICAÇÃO:APREENSÃO ATRAUMÁTICA, MODELO 1:ALLIS, HASTE:HASTE ISOLADA, DIMENSÃO:CERCA DE 3 MM X 20 CM, COMPONENTE:MANOPLA S/ CREMALHEIRA, OUTROS COMPONENTES:C/ CONEXÃO P/ BISTURI MONOPOLAR, CARACTERÍSTICAS ADICIONAIS:GIRATÓRIA, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,390.0,12.0,1,1,32.5
443217,"ÂNCORA DE SUTURA ORTOPÉDICA, MATERIAL:TITÂNIO, DIÂMETRO:CERCA DE 2,0 MM, COMPONENTE:1 FIO SUTURA, MATERIAL DO FIO:POLIETILENO, COMPONENTE 1:AGULHADO, COMPONENTE 2:SISTEMA DE APLICAÇÃO, TIPO USO:ESTÉRIL, USO ÚNICO, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",UNIDADE,3,389.57,131.0,3,3,2.9738167938931297
614379,"HEMOSTÁTICO ABSORVÍVEL, ESPONJA, GELATINA PURIFICADA, CERCA DE 8 X 12,5 CM, DESCARTÁVEL E ESTÉRIL",UNIDADE,1,389.4,100.0,1,1,3.8939999999999997
454043,"GLICEROL, GRAU DE PUREZA:MÍNIMO DE 85%, CARACTERÍSTICA ADICIONAL :ORIGEM VEGETAL",LITRO,1,388.8,20.0,1,1,19.44
403186,"BROCA ALTA ROTAÇÃO, MATERIAL:CARBIDE, FORMATO:CILÍNDRICA, TIPO HASTE:HASTE REGULAR, TIPO CORTE:CORTE MÉDIO, NUMERAÇÃO AMERICANA 1:REF. 56",UNIDADE,3,387.7,70.0,2,2,5.538571428571428
327695,"AMINOÁCIDOS, COMPOSIÇÃO:A 10%,SOLUÇÃO GLICOSE 50%,SEM TAURINA, COMPONENTES:EMULSÃO LIPÍDICA MCT/LCT À 20% + OLIGOELEMENTOS, APLICAÇÃO:NEONATOS","FRASCO 500,00 ML",1,387.36,144.0,1,1,2.69
239289,"SALTO ORTOPÉDICO, MATERIAL:BORRACHA, TAMANHO:GRANDE",UNIDADE,2,387.36,8.0,2,1,48.42
418550,"LIMA USO ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL, MODELO:HEDSTROEM, COMPRIMENTO:21 MM, APLICAÇÃO:DIGITAL, TAMANHO:Nº 20, COMPONENTES:C/ CURSOR","CAIXA 6,00 UN",1,387.0,3.0,1,1,129.0
440652,"CERÂMICA ODONTOLÓGICA, ASPECTO FÍSICO:BLOCO P/ SISTEMA CAD/CAM, TIPO:FELDSPÁTICA, CARACTERÍSTICAS ADICIONAIS:POLICROMÁTICA, TAMANHO:12 X 14 X 18 MM",UNIDADE,1,385.2,120.0,1,1,3.21
471172,"PORTA-AGULHA INSTRUMENTAL, MODELO:MAYO HEGAR, TIPO PONTA:PONTA CURVA, CARACTERÍSTICA PONTA:C/ VÍDEA, HASTE:HASTE RETA, ADICIONAL 1:COM TRAVA, COMPRIMENTO TOTAL:CERCA DE 34 CM, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,385.0,11.0,1,1,35.0
440308,"EXTRATOR LABORATÓRIO, TIPO :SOXHLET, MATERIAL :VIDRO, DIMENSÕES:CERCA DE 45 CM, COMPONENTES:C/ CERCA DE 5 EXTRATORES DE JUNTA CÔNICA, ACESSÓRIOS:C/ CERCA DE 5 CONDENSADORES SERPENTINA/REBOILERES, CAPACIDADE:ATÉ 200 ML",UNIDADE,1,385.0,10.0,1,1,38.5
633680,"LÂMINA LARINGOSCÓPIO, MATERIAL: METÁLICO, TIPO: CURVA, C/ CABO, TIPO LÂMPADA: FONTE DE LUZ, TAMANHO: Nº 2, MODELO: COMPATÍVEL C/ VÍDEOLARINGOSCÓPIO",UNIDADE,1,384.3,42.0,1,1,9.15
408198,"ESTANTE PARA MICROTUBOS, MATERIAL:POLIPROPILENO, CAPACIDADE:80 TUBOS, TAMANHO:PARA TUBOS 1 ML A 2 ML, ADICIONAL:IDENTIFICAÇÃO ALFANUMÉRICA",UNIDADE,1,384.0,60.0,1,1,6.4
625542,"ACETATO DE TOCOFEROL;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;ASPARTATO DE MAGNÉSIO;CLORIDRATO DE TIAMINA;ASPARTATO DE POTÁSSIO, (100+2+10+200+25+200) MG, DRAGEA",DRÁGEA,1,383.2,8000.0,1,1,0.0479
410085,"FUNIL LABORATÓRIO, MATERIAL:VIDRO, FORMATO:PERA, CAPACIDADE:500 ML, ACESSÓRIOS:TORNEIRA E ROLHA DE VIDRO",UNIDADE,1,382.68,12.0,1,1,31.89
280262,"FIO DE SUTURA, MATERIAL:POLIESTER TRANÇADO, TIPO FIO:3-0, COR:VERDE, COMPRIMENTO:45 CM, CARACTERÍSTICAS ADICIONAIS:SEM AGULHA",UNIDADE,1,381.6,240.0,1,1,1.59
403745,"BROCA ALTA ROTAÇÃO, MATERIAL:AÇO INOXIDÁVEL DIAMANTADA, FORMATO:TRONCO CÔNICA, CARACTERÍSTICA ADICIONAL:TOPO ARREDONDADO, TIPO HASTE:HASTE REGULAR, TIPO CORTE:CORTE FINO, NUMERAÇÃO AMERICANA:4138",UNIDADE,5,380.95,155.0,4,5,2.4577419354838708
348276,"ÁLCOOL PROPÍLICO, ASPECTO FÍSICO:LÍQUIDO LÍMPIDO, INCOLOR, ODOR CARACTERÍSTICO, FÓRMULA QUÍMICA:(CH3)2CHOH (ISOPROPÍLICO OU ISO-PROPANOL), PESO MOLECULAR :60,10 G/MOL, GRAU DE PUREZA:PUREZA MÍNIMA DE 99,7%, CARACTERÍSTICA ADICIONAL:REAGENTE P/ UV/HPLC, NÚMERO DE REFERÊNCIA QUÍMICA:CAS 67-63-0",LITRO,1,380.0,10.0,1,1,38.0
454769,"GARROTE PENUMÁTICO, TIPO:MICROPROCESSADO, MODELO:2 CANAIS, FUNCIONAMENTO:COMPRESSOR INTERNO, CONTROLES:AJUSTE DE PRESSÃO(MMHG)E TEMPO(MIN), COMPONENTE:ALARMES, TIPO BATERIA:BATERIA RECARREGÁVEL, COMPONENTES:TUBOS, CONECTORES, CABO DE FORÇA, ADICIONAIS:JOGO DE 4 BRAÇADEIRAS COM MANGUITOS",UNIDADE,1,379.96,4.0,1,1,94.99
601261,"PINÇA CIRÚRGICA, MODELO 1:JACARÉ, FORMATO PONTA:PONTA CURVA, TIPO PONTA:SERRILHADA, ADICIONAL:P/ ESQUERDA, HASTE:HASTE ANGULADA, COMPRIMENTO TOTAL:CERCA DE 10 CM, COMPONENTE:S/ CREMALHEIRA, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,379.6,20.0,1,1,18.98
467792,"PINÇA CIRÚRGICA, MODELO 1:FAURE, FORMATO PONTA:PONTA RETA, TIPO PONTA:1 X 2 DENTES, COMPRIMENTO TOTAL:CERCA DE 22 CM, COMPONENTE:C/ CREMALHEIRA, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,378.9,3.0,1,1,126.3
341173,"CLOREXIDINA DIGLUCONATO, CONCENTRAÇÃO:0,2%, FORMA FARMACÊUTICA:COLUTÓRIO","FRASCO 500,00 ML",1,378.75,25.0,1,1,15.15
455241,"CONJUNTO PARA ANÁLISE, COMPOSIÇÃO BÁSICA:PARA AUTOMAÇÃO, METODOLOGIA APLICADA:ELETROFORESE, APRESENTAÇÃO:CHIP, APLICAÇÃO 1:ANÁLISE FRAGMENTOS DE PROTEÍNA",TESTE,1,378.5,5.0,1,1,75.7
423988,"SENSOR OXIMETRIA, APLICAÇÃO:OXÍMETRO DE PULSO, TIPO:TIPO CLIP, USO:REUSÁVEL",UNIDADE,1,378.2,5.0,1,1,75.64
613834,"RACEALFATOCOFEROL, 800 MG",CÁPSULA,1,377.1,90.0,1,1,4.19
418778,"ESPAÇADOR ENDODÔNTICO, MATERIAL:AÇO INOXIDÁVEL, TIPO:DIGITAL, COMPRIMENTO:25 MM, CARACTERÍSTICAS ADICIONAIS:Nº 30",UNIDADE,1,376.95,15.0,1,1,25.13
273012,"FLURBIPROFENO, DOSAGEM:0,3 MG/ML, APLICAÇÃO:SOLUÇÃO OFTÁLMICA","FRASCO 5,00 ML",1,375.75,15.0,1,1,25.05
454551,"MÁSCARA GASOTERAPIA, APLICAÇÃO:P/ TRAQUEOSTOMIA, MATERIAL:SILICONE, TAMANHO:INFANTIL, TIPO FIXAÇÃO:C/ FIXADOR CERVICAL AJUSTÁVEL, TIPO CONECTOR:CONECTOR PADRÃO GIRATÓRIO C/ ORIFÍCIO",UNIDADE,2,375.68,10.0,2,2,37.568
471629,"TESOURA INSTRUMENTAL, MODELO 1:BEE BEE / OURO, TIPO PONTA:PONTA CURVA, HASTE:HASTE RETA, COMPRIMENTO TOTAL:CERCA DE 10 CM, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,375.2,10.0,1,1,37.519999999999996
483366,"CURATIVO CUTÂNEO, COMPONENTE 1:C/ ALMOFADA FIBRA SINTÉTICA, COMPONENTE 2:BASE ADESIVA, DIMENSÃO:CERCA DE 2,5 X 7,5 CM, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL, ESTERILIDADE:ESTÉRIL",UNIDADE,1,375.0,150.0,1,1,2.5
628387,"ATADURA CREPOM, TIPO: CERCA DE 13 FIOS / CM&#178;, MATERIAL: FAIXA DE TECIDO MISTO - ALGODÃO E SINTÉTICO, LARGURA: CERCA DE 10 CM, COMPRIMENTO EM REPOUSO: ROLO CERCA DE 1,8 M, ESTERILIDADE: NÃO ESTÉRIL","EMBALAGEM 12,00 UN",1,375.0,50.0,1,1,7.5
454594,"MÁSCARA GASOTERAPIA, APLICAÇÃO:MÚLTIPLA FUNÇÃO, MODELO:FACIAL OVAL, MATERIAL:CÚPULA EM PLÁSTICO RÍGIDO, TIPO BORDA:COXIM INFLÁVEL EM PLÁSTICO, TAMANHO:INFANTIL G, TIPO CONECTOR:CONECTOR PADRÃO",UNIDADE,1,375.0,25.0,1,1,15.0
436526,"BROCA BAIXA ROTAÇÃO, TIPO:CONTRA ÂNGULO, MATERIAL:AÇO INOXIDÁVEL, FORMATO:PEEZO, REFERÊNCIA:REF. 1, COMPRIMENTO:28 MM",UNIDADE,2,374.4,60.0,2,2,6.239999999999999
410558,"APLICADOR ODONTOLÓGICO, TIPO HASTE:DOBRÁVEL, TIPO USO:DESCARTÁVEL, MATERIAL:PLÁSTICO, CARACTERÍSTICAS ADICIONAIS: PONTAS FIBRAS NÃO ABSORVENTES, TIPO PONTA:LONGA",UNIDADE,2,374.0,1012.0,2,2,0.3695652173913043
438199,"LIMA USO ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL, MODELO:TIPO KERR, COMPRIMENTO:31 MM, APLICAÇÃO:DIGITAL, TAMANHO:Nº 06, COMPONENTES:C/ CURSOR",UNIDADE,1,372.0,20.0,1,1,18.6
418960,"CONE ENDODÔNTICO, TIPO:CALIBRADO, MATERIAL:GUTA-PERCHA, CALIBRE:Nº 30, COMPRIMENTO:28 MM, APRESENTAÇÃO:REFIL (TUBO)",EMBALAGEM,2,371.6,17.0,2,2,21.858823529411765
451409,"TUBO ENDOTRAQUEAL, APLICAÇÃO :P/ MICROCIRURGIA LARINGE, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:5,0, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO",UNIDADE,4,370.45,100.0,4,4,3.7045
429973,"CRESOL, COMPOSIÇÃO:FORMALDEÍDO + GLICERINA, CONCENTRAÇÃO:35% + 19% + 15%, ASPECTO FÍSICO :SOLUÇÃO INTRACANAL","FRASCO 20,00 ML",1,370.08,36.0,1,1,10.28
438292,"DISPENSADOR AUTOMÁTICO DE FLUÍDO, AJUSTE:AJUSTE DIGITAL, C/ PAINEL DE CONTROLE, CAPACIDADE ARMAZENAMENTO:ATÉ 5 L, TEMPERATURA:CONTROLE TEMPERATURA ATÉ 100 ¿C, COMPONENTES:COM FILTRO DE PARTÍCULAS",UNIDADE,1,369.5,10.0,1,1,36.95
604708,"EPLERENONA, CONCENTRAÇÃO:25 MG",COMPRIMIDO,1,369.0,180.0,1,1,2.05
471490,"TESOURA INSTRUMENTAL, MODELO 1:MAYO, TIPO PONTA:PONTA CURVA, CARACTERÍSTICA PONTA:C/ VÍDEA, HASTE:HASTE RETA, COMPRIMENTO TOTAL:CERCA DE 22 CM, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,368.0,10.0,1,1,36.8
487407,"FIO DE SUTURA AGULHADO, MATERIAL FIO:NYLON / POLIAMIDA PRETO, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:6-0, COMPRIMENTO FIO:CERCA DE 45 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CORTANTE REVERSA / INVERTIDA, COMPRIMENTO AGULHA:CERCA DE 16 MM, ESTERILIDADE:ESTÉRIL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",UNIDADE,1,367.92,168.0,1,1,2.19
306436,"FIO DE SUTURA, MATERIAL:POLIDIOXANONA MONOFILAMENTO, TIPO FIO:4-0, COR:VIOLETA, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:COM AGULHA, TIPO AGULHA:1/2 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:2,5 CM, ESTERILIDADE:ESTÉRIL",UNIDADE,1,367.92,72.0,1,1,5.11
440887,"DRENO CIRÚRGICO, MODELO:TUBULAR, MATERIAL:SILICONE, CALIBRE:15 FRENCH, COMPONENTE:INTRODUTOR EM AÇO INOXIDÁVEL, COMPONENTE ADICIONAL:C/ RESERVATÓRIO GRADUADO - PRESSÃO NEGATIVA, VOLUME:CERCA DE 500 ML, CONECTOR UNIVERSAL:C/ CONECTOR DUPLO, COMPONENTE I:C/ VÁLVULA ANTIRREFLUXO E EXTENSOR C/ CLAMP, COMPONENTE II:RADIOPACO, TIPO USO:ESTÉRIL, DESCARTÁVEL",UNIDADE,1,367.35,15.0,1,1,24.490000000000002
420273,"LIMA USO ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL, MODELO:TIPO KERR FLEXÍVEL, COMPRIMENTO:31 MM, APLICAÇÃO:DIGITAL, TAMANHO:Nº 30, COMPONENTES:C/ CURSOR",UNIDADE,1,367.2,24.0,1,1,15.299999999999999
418988,"CONE ENDODÔNTICO, TIPO:ABSORVENTE, MATERIAL:PAPEL, CALIBRE:P, COMPRIMENTO:28 MM, APRESENTAÇÃO:ESTOJO 120 PONTAS, ESTERILIDADE:ESTÉRIL",EMBALAGEM,1,367.0,10.0,1,1,36.7
487565,"FIO DE SUTURA AGULHADO, MATERIAL FIO:SEDA PRETO, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:2-0, COMPRIMENTO FIO:CERCA DE 20 CM, TIPO AGULHA:AGULHA RETA + 1/4 CIRCULO, MODELO AGULHA:ESPATULADA, COMPRIMENTO AGULHA:CERCA DE 26 MM, ESTERILIDADE:ESTÉRIL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",UNIDADE,1,366.1,10.0,1,1,36.61
487574,"FIO DE SUTURA AGULHADO, MATERIAL FIO:SEDA PRETO, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:Nº 1, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 35 MM, ESTERILIDADE:ESTÉRIL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",UNIDADE,1,366.1,10.0,1,1,36.61
366719,"ESPÉCULO, MATERIAL:AÇO REVESTIDO COM MATERIAL ISOLANTE, TIPO:VAGINAL, APLICAÇÃO:COM DUTO ASPIRADOR DE VAPORES, TAMANHO:MÉDIO",UNIDADE,1,365.0,250.0,1,1,1.46
437055,"CALCADOR / CONDENSADOR USO ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL, MODELO:EAMES, CARACTERÍSTICAS ADICIONAIS:PONTAS DUPLAS",UNIDADE,1,364.8,30.0,1,1,12.16
267643,"DEXAMETASONA, DOSAGEM:0,1%, APRESENTAÇÃO:CREME","BISNAGA 20,00 G",3,364.6,4900.0,3,2,0.07440816326530612
413072,"BROCA ALTA ROTAÇÃO, MATERIAL:AÇO INOXIDÁVEL DIAMANTADA, FORMATO:CHAMA, TIPO HASTE:HASTE REGULAR, TIPO CORTE:CORTE FINO, NUMERAÇÃO AMERICANA:1111",UNIDADE,3,363.6,150.0,3,3,2.424
619249,"SUPLEMENTO NUTRICIONAL, HIPOCALÓRICA, HIPERPROTÉICA, FAR. TRIGO E CENTEIO INTEG, EXT SOJA E FAR. MILHO, ÔMEGAS 3 E 6, VITAMINAS, MINERAIS, FIBRAS E AMINOÁCIDOS, CONTÉM GLÚTEN, PÓ PARA USO ORAL",GRAMA,1,363.28,152.0,1,1,2.3899999999999997
468048,"PINÇA ANATÔMICA, MODELO 1:DEBAKEY, FORMATO PONTA:PONTA RETA, DIÂMETRO PONTA:CERCA DE 1,5 MM, TIPO PONTA:SERRILHADA, COMPRIMENTO TOTAL:CERCA DE 24 CM, COMPONENTE:S/ CREMALHEIRA, MATERIAL:TITÂNIO, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,363.2,4.0,1,1,90.8
609950,"COLECALCIFEROL, 20.000 UI/ML, SOLUÇÃO ORAL-GOTAS","FRASCO 10,00 ML",1,363.0,6.0,1,1,60.5
471122,"PORTA-AGULHA INSTRUMENTAL, MODELO:BARRAQUER, TIPO PONTA:PONTA CURVA, ADICIONAL 1:COM TRAVA, COMPRIMENTO TOTAL:CERCA DE 18 CM, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,2,362.8,6.0,1,1,60.46666666666667
430772,"ACETOFENONA, ASPECTO FÍSICO:PÓ AMARELO, FÓRMULA QUÍMICA:C8H8O3, PESO MOLECULAR:152,15 G/MOL, GRAU DE PUREZA:PUREZA MÍNIMA DE 99,5%, NÚMERO DE REFERÊNCIA QUÍMICA:CAS 699-83-2",GRAMA,1,362.0,200.0,1,1,1.81
474510,"REAGENTE PARA DIAGNÓSTICO CLÍNICO 6, TIPO 1:CONJUNTO COMPLETO, TIPO DE ANÁLISE 1:QUANTITATIVO DE ANTI ADRENALINA, MÉTODO 1:ELISA, APRESENTAÇÃO 1:TESTE",TESTE,1,362.0,50.0,1,1,7.24
449343,"AMINOÁCIDOS, COMPOSIÇÃO DE AMINOÁCIDOS:ALA, ARG, GLY, HIS, ILE, LEU, LYS, MET, PRO, COMPOSIÇÃO DE AMINOÁCIDOS 1:SER, TYR, THR, TRP, VAL, COMPOSIÇÃO DE AMINOÁCIDOS 2:C/ ACETILCISTEÍNA E GLICILTIROSINA, CONCENTRAÇÃO 1:A 10%, TEOR ENERGÉTICO:CERCA DE 1500 KCAL, FORMA FARMACÊUTICA 1:SOLUÇÃO INJETÁVEL","FRASCO 250,00 ML",1,362.0,50.0,1,1,7.24
433981,"PLACA ORTOPÉDICA P/ MINI E MICRO FRAGMENTOS, MATERIAL:TITÂNIO, FORMATO:RETA, QUANTIDADE FUROS:08 FUROS, DIÂMETRO:P/ PARAFUSO CERCA DE 2,4 MM",UNIDADE,1,361.7777,1.0,1,1,361.7777
258514,"ESPÉCULO, MATERIAL:AÇO INOXIDÁVEL, MODELO:KILLIAN, TIPO:NASAL, APLICAÇÃO:OTORRINOLARINGOLOGIA, DIÂMETRO PONTA:35 MM",UNIDADE,1,361.5,3.0,1,1,120.5
330570,"TESOURA, MATERIAL:AÇO INOXIDÁVEL, COMPRIMENTO:15 CM, TIPO PONTA:RETA, CARACTERÍSTICAS ADICIONAIS:METZEMBAUM",UNIDADE,1,360.72,8.0,1,1,45.09
471576,"TESOURA INSTRUMENTAL, MODELO 1:ÍRIS, TIPO PONTA:PONTA CURVA, CARACTERÍSTICA PONTA:FINA C/ VÍDEA, HASTE:HASTE RETA, COMPRIMENTO TOTAL:CERCA DE 12 CM, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,360.72,24.0,1,1,15.030000000000001
434493,"FENILENODIAMINA, COMPOSIÇÃO QUÍMICA:OXALATO DE N,N-DIMETIL-P-FENILENODIAMINA, FÓRMULA QUÍMICA :C10H16N2.C2H2O4, MASSA MOLAR:254,28 G/MOL, ASPECTO FÍSICO :PÓ, GRAU DE PUREZA :TEOR MÍNIMO DE 85%, NÚMERO DE REFERÊNCIA QUÍMICA :CAS 62637-92-7",GRAMA,1,360.0,4.0,1,1,90.0
427887,"BROCA BAIXA ROTAÇÃO, TIPO:PEÇA RETA, MATERIAL:CARBONETO DE TUNGSTÊNIO, FORMATO:CONE INVERTIDO, REFERÊNCIA:REF. ISO 500 104 225 190 016",UNIDADE,1,360.0,10.0,1,1,36.0
477512,"FAIXA DE ESMARCH, MATERIAL:LÁTEX NATURAL, LARGURA:20 CM",UNIDADE,1,360.0,20.0,1,1,18.0
621742,"CATETER NASAL PARA OXIGÊNIO, TIPO ÓCULOS, P/ OXIGENOTERAPIA, TUBO E PRONGA DE SILICONE, COMPATÍVEL C/ FONTE O2, NEONATAL, CERCA DE 2,5 M, NÃO ESTÉRIL, USO ÚNICO",UNIDADE,1,360.0,400.0,1,1,0.9
428069,"BROCA BAIXA ROTAÇÃO, TIPO:PEÇA RETA, MATERIAL:CARBONETO DE TUNGSTÊNIO, FORMATO:CÔNICA, FORMATO ADICIONAL:TOPO ARREDONDADO, REFERÊNCIA:REF. ISO 500 104 194 140 040",UNIDADE,1,360.0,10.0,1,1,36.0
413389,"COMPONENTES E ACESSÓRIOS P/ EQUIPAMENTO ROBÓTICA, TIPO:CAPA P/ BRAÇO, DIMENSÕES:CERCA DE 56 X 43 X 33 CM, CARACTERÍSTICAS ADICIONAIS:C/ TIRAS FLEXÍVEIS E FITAS ADESIVAS, TIPO USO:ESTÉRIL, DESCARTÁVEL",UNIDADE,1,360.0,24.0,1,1,15.0
474824,"CÂNULA ASPIRAÇÃO MANUAL INTRA-UTERINA, MATERIAL:POLÍMERO, PONTA:PONTA DISTAL FECHADA, C/ ORIFÍCIOS LATERAIS, HASTE:HASTE SEMIRRÍGIDA, GRADUADA, CALIBRE:CERCA DE 7 MM, CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO",UNIDADE,1,360.0,20.0,1,1,18.0
429492,"PIPETA, TIPO:PASTEUR, CAPACIDADE:5 ML, MATERIAL:PLÁSTICO, TIPO USO:DESCARTÁVEL",UNIDADE,1,360.0,1000.0,1,1,0.36
477186,"SISTEMA P/ ESTOMIA, APLICAÇÃO:INTESTINAL, TIPO:BOLSA C/ BASE ADESIVA 1 PEÇA, MODELO:DRENÁVEL, TIPO BOLSA:ANTIODOR TRANSPARENTE, COMPONENTES:C/ FILTRO GASES, TIPO BASE:RESINA SINTÉTICA, ESTRUTURA:PLANA, TIPO RECORTE BASE ADESIVA:RECORTÁVEL, TIPO USO:ADULTO",UNIDADE,1,359.8,20.0,1,1,17.990000000000002
607946,"DICLOFENACO, SAL DIETILAMÔNIO, 20 MG/G, GEL","BISNAGA 50,00 G",1,359.4,6.0,1,1,59.9
358630,"FOSFATO TRICÁLCICO, COMPOSIÇÃO:ASSOCIADO À FLUORETO DE SÓDIO, CONCENTRAÇÃO:10 + 0,1 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL","FRASCO 300,00 ML",1,358.0,100.0,1,1,3.58
486939,"FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT SIMPLES, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:4-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 20 MM, ESTERILIDADE:ESTÉRIL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL",UNIDADE,1,357.78,3.0,1,1,119.25999999999999
468055,"PINÇA ANATÔMICA, MODELO 1:DEBAKEY, FORMATO PONTA:PONTA CURVA, DIÂMETRO PONTA:CERCA DE 2,0 MM, TIPO PONTA:SERRILHADA, COMPRIMENTO TOTAL:CERCA DE 24 CM, COMPONENTE:S/ CREMALHEIRA, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL",UNIDADE,1,357.19,10.0,1,1,35.719
480322,"BROCA BAIXA ROTAÇÃO, TIPO:PEÇA RETA, MATERIAL:CARBONETO DE TUNGSTÊNIO, FORMATO:TRONCO CÔNICA, FORMATO ADICIONAL:TOPO ARREDONDADO, TIPO CORTE:CORTE FINO, REFERÊNCIA:REF. ISO 500 104 194 140 060",UNIDADE,1,357.0,12.0,1,1,29.75
250976,"CAIXA INSTRUMENTAL, MATERIAL CAIXA:AÇO INOXIDÁVEL, TIPO CAIXA:COM TAMPA, COMPRIMENTO CAIXA:28,00 CM, ALTURA CAIXA:14,00 CM, LARGURA CAIXA:6,00 CM, CARACTERÍSTICAS ADICIONAIS:E ACONDICIONAMENTO",UNIDADE,2,356.8,3.0,2,2,118.93333333333334
352317,"ÁGUA DESTILADA, ASPECTO FÍSICO:ESTÉRIL E APIROGÊNICA, TIPO EMBALAGEM:EM SISTEMA FECHADO","BOLSA 3000,00 ML",1,356.0,400.0,1,1,0.89
428098,"HEMOSTÁTICO TÓPICO, PRINCÍPIO ATIVO:SULFATO FÉRRICO, ASPECTO FÍSICO:LÍQUIDO","FRASCO 30,00 ML",1,355.55,5.0,1,1,71.11
451411,"TUBO ENDOTRAQUEAL, APLICAÇÃO :P/ MICROCIRURGIA LARINGE, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:5,5, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO",UNIDADE,3,354.6,75.0,3,3,4.728000000000001
413547,"MARTELO USO ODONTOLÓGICO, MATERIAL:AÇO INOXIDÁVEL E TEFLON, CARACTERÍSTICA ADICIONAL:DUPLO, TIPO:MEAD",UNIDADE,1,354.6,5.0,1,1,70.92
413299,"CABO ESPELHO BUCAL, MATERIAL:ALUMÍNIO, CARACTERÍSTICA ADICIONAL:COLORIDO, FORMATO:SEXTAVADO, TIPO USO:AUTOCLAVÁVEL",UNIDADE,3,353.31,77.0,3,3,4.588441558441558
